carrier_id,carrier_column,galaxy,split,formula_family,n_points,rmse_carrier,rmse_tpg_v6,rmse_newtonian_baryonic,rmse_mond,rmse_matched_family,rmse_wrong_family_mean,best_family,matched_family_rank,rmse_K_compact_finite,rmse_K_scale_tail_spiral,rmse_K_exponential_disk,rmse_K_thick_flared,matched_minus_wrong_mean,matched_minus_carrier,matched_minus_tpg_v6,matched_minus_newtonian_baryonic,matched_minus_mond,matched_beats_wrong_mean,matched_beats_carrier,matched_beats_tpg_v6,matched_beats_newtonian_baryonic,matched_beats_mond
tpg_v6,v_v6,NGC0801,train,K_thick_flared,13,31.348134413644825,31.348134413644825,53.955412557620825,35.306528941160416,30.338225611407932,32.26472591754318,K_exponential_disk,2,35.46886061395257,31.975068211626063,29.35024892705091,30.338225611407932,-1.9265003061352495,-1.0099088022368932,-1.0099088022368932,-23.617186946212893,-4.968303329752484,True,True,True,True,True
tpg_v6,v_v6,NGC0891,train,K_compact_finite,18,29.637636010909365,29.637636010909365,42.48873191442031,32.67571266789567,36.117714962740685,29.27803901501652,K_exponential_disk,4,36.117714962740685,30.02843006879364,28.645013847451914,29.160673128804007,6.839675947724164,6.48007895183132,6.48007895183132,-6.3710169516796284,3.442002294845018,False,False,False,True,False
tpg_v6,v_v6,NGC1003,train,K_scale_tail_spiral,36,11.228797331872782,11.228797331872782,57.05520264141121,8.233924992844548,10.239711077957573,15.531127685525385,K_scale_tail_spiral,1,15.90296903913921,10.239711077957573,17.116427198316828,13.573986819120119,-5.291416607567813,-0.9890862539152092,-0.9890862539152092,-46.81549156345364,2.0057860851130247,True,True,True,True,False
tpg_v6,v_v6,NGC1090,train,K_thick_flared,24,15.259685358845738,15.259685358845738,53.94427875610075,18.764009439287914,13.765926902112863,17.684768458108984,K_exponential_disk,2,24.762662346218328,16.022194909810633,12.269448118297996,13.765926902112863,-3.9188415559961207,-1.4937584567328752,-1.4937584567328752,-40.17835185398789,-4.998082537175051,True,True,True,True,True
tpg_v6,v_v6,NGC1705,train,K_scale_tail_spiral,14,20.59864390810048,20.59864390810048,44.86883854026655,16.95201559286103,17.353386930958422,40.884651131584405,K_scale_tail_spiral,1,77.24007777084682,17.353386930958422,23.54160612610431,21.872269497802087,-23.531264200625984,-3.245256977142059,-3.245256977142059,-27.51545160930813,0.4013713380973911,True,True,True,True,False
tpg_v6,v_v6,NGC2366,train,K_scale_tail_spiral,26,8.175530891777854,8.175530891777854,18.91729119521532,11.387781875806942,11.179048179418931,37.91129702949528,K_exponential_disk,3,100.73572426219579,11.179048179418931,5.796668737637561,7.201498088652501,-26.73224885007635,3.0035172876410776,3.0035172876410776,-7.738243015796389,-0.20873369638801087,True,False,False,True,True
tpg_v6,v_v6,NGC2403,train,K_exponential_disk,73,9.860995949284607,9.860995949284607,50.70104801512085,6.239762201686606,10.644397151446181,20.393652469070723,K_scale_tail_spiral,3,42.54767684317661,8.411832353703565,10.644397151446181,10.221448210331992,-9.749255317624542,0.7834012021615742,0.7834012021615742,-40.05665086367466,4.404634949759576,True,False,False,True,False
tpg_v6,v_v6,NGC2841,train,K_compact_finite,50,59.09007494417434,59.09007494417434,130.51149487715648,53.02346081870857,54.87724264138518,59.83992329998708,K_compact_finite,1,54.87724264138518,58.28235405110214,61.17369303961691,60.063722809242186,-4.962680658601897,-4.21283230278916,-4.21283230278916,-75.6342522357713,1.8537818226766092,True,True,True,True,False
tpg_v6,v_v6,NGC2903,train,K_thick_flared,34,24.362146162225375,24.362146162225375,60.520087188359796,24.96300377208502,24.47346324263098,25.253203135481424,K_scale_tail_spiral,2,26.881021022956993,24.272898417962764,24.605689965524515,24.47346324263098,-0.7797398928504435,0.1113170804056054,0.1113170804056054,-36.04662394572881,-0.4895405294540396,True,False,False,True,True
tpg_v6,v_v6,NGC2915,train,K_scale_tail_spiral,30,26.00786566771677,26.00786566771677,53.35994986959267,20.629433034344654,23.036865971923184,34.06954696672991,K_scale_tail_spiral,1,43.77180789168901,23.036865971923184,30.54052035517563,27.89631265332508,-11.032680994806725,-2.970999695793587,-2.970999695793587,-30.323083897669484,2.4074329375785304,True,True,True,True,False
tpg_v6,v_v6,NGC2955,train,K_compact_finite,24,19.782113998497127,19.782113998497127,42.64993554277889,23.273161362253415,24.641523770508012,19.480887536567796,K_exponential_disk,4,24.641523770508012,20.33458377501467,18.80621135174853,19.301867482940185,5.160636233940217,4.859409772010885,4.859409772010885,-18.00841177227088,1.3683624082545975,False,False,False,True,False
tpg_v6,v_v6,NGC2976,train,K_thick_flared,27,5.11693008193194,5.11693008193194,14.260040448565771,5.678104979086942,4.791806857705614,67.96264209749198,K_exponential_disk,2,191.76576917721627,7.7232438061517295,4.398913309107924,4.791806857705614,-63.17083523978636,-0.325123224226326,-0.325123224226326,-9.468233590860157,-0.8862981213813272,True,True,True,True,True
tpg_v6,v_v6,NGC2998,train,K_thick_flared,13,27.11504519134483,27.11504519134483,71.792278099358,27.07347466768693,27.16527082415665,27.83950094312291,K_thick_flared,1,28.958847402464453,27.172575342307006,27.387080084597272,27.16527082415665,-0.6742301189662605,0.05022563281182002,0.05022563281182002,-44.62700727520135,0.09179615646971939,True,False,False,True,False
tpg_v6,v_v6,NGC3109,train,K_scale_tail_spiral,25,9.323880057063088,9.323880057063088,32.07944925871144,5.041785679362137,6.272043335416706,37.3264268874765,K_scale_tail_spiral,1,88.62348131638774,6.272043335416706,12.710898563022438,10.64490078301933,-31.054383552059797,-3.0518367216463815,-3.0518367216463815,-25.807405923294738,1.2302576560545688,True,True,True,True,False
tpg_v6,v_v6,NGC3198,train,K_thick_flared,43,7.704000492040528,7.704000492040528,56.10018925823561,11.179050056995646,7.680393768171026,13.186518430436294,K_thick_flared,1,23.839413433311066,7.975273037405567,7.744868820592246,7.680393768171026,-5.506124662265268,-0.023606723869502133,-0.023606723869502133,-48.41979549006459,-3.4986562888246198,True,True,True,True,True
tpg_v6,v_v6,NGC3521,train,K_thick_flared,41,7.110920589361769,7.110920589361769,35.20819118432227,6.814883835390855,7.247916089313718,16.12850318349133,K_scale_tail_spiral,2,34.22107156620252,6.74585908508069,7.418578899190783,7.247916089313718,-8.88058709417761,0.13699549995194893,0.13699549995194893,-27.960275095008548,0.43303225392286304,True,False,False,True,False
tpg_v6,v_v6,NGC3741,train,K_scale_tail_spiral,21,7.821498388140469,7.821498388140469,25.903475084314856,2.7212527031991094,3.894370209914949,42.93300360643685,K_scale_tail_spiral,1,108.48341253398524,3.894370209914949,11.19089759140991,9.124700693915397,-39.0386333965219,-3.9271281782255203,-3.9271281782255203,-22.009104874399906,1.1731175067158395,True,True,True,True,False
tpg_v6,v_v6,NGC3769,train,K_thick_flared,12,11.2553126000523,11.2553126000523,50.35656246265608,15.980528592616563,10.512927499323025,15.81809169696382,K_exponential_disk,2,25.70221137112346,11.971266897886482,9.780796821881525,10.512927499323025,-5.305164197640796,-0.7423851007292743,-0.7423851007292743,-39.84363496333305,-5.467601093293538,True,True,True,True,True
tpg_v6,v_v6,NGC3877,train,K_thick_flared,13,22.419419150236873,22.419419150236873,33.84095588590208,23.91875443404216,22.08734115885114,29.054377223358,K_exponential_disk,2,42.5352130015757,22.854557122222356,21.773361546275936,22.08734115885114,-6.9670360645068605,-0.33207799138573435,-0.33207799138573435,-11.753614727050945,-1.8314132751910215,True,True,True,True,True
tpg_v6,v_v6,NGC3893,train,K_thick_flared,10,7.421761571780209,7.421761571780209,58.424136708413236,6.883534927974165,8.268422939237203,9.843076276171802,K_scale_tail_spiral,2,13.342815203373254,6.862305635245328,9.324107989896824,8.268422939237203,-1.574653336934599,0.8466613674569938,0.8466613674569938,-50.15571376917603,1.3848880112630377,True,False,False,True,False
tpg_v6,v_v6,NGC3917,train,K_exponential_disk,17,6.899654025227952,6.899654025227952,50.96833813740423,6.637702160319162,8.631088151285468,13.57175782726017,K_scale_tail_spiral,3,26.657385247505978,6.452191277429576,8.631088151285468,7.605696956844949,-4.940669675974702,1.7314341260575157,1.7314341260575157,-42.33724998611876,1.9933859909663054,True,False,False,True,False
tpg_v6,v_v6,NGC3953,train,K_thick_flared,8,10.449994650865388,10.449994650865388,49.90378454420272,10.343662263567392,10.55383538687841,13.573063796246238,K_scale_tail_spiral,2,19.43815980739362,10.437675468940183,10.843356112404912,10.55383538687841,-3.0192284093678285,0.10384073601302113,0.10384073601302113,-39.34994915732431,0.21017312331101756,True,False,False,True,False
tpg_v6,v_v6,NGC3992,train,K_thick_flared,9,21.62991458359259,21.62991458359259,105.26043069104036,18.53931925672739,23.63875115028724,22.094294615044948,K_compact_finite,3,19.004485845197102,21.126677197408743,26.151720802528995,23.63875115028724,1.5444565352422934,2.008836566694651,2.008836566694651,-81.62167954075312,5.099431893559853,False,False,False,True,False
tpg_v6,v_v6,NGC4010,train,K_exponential_disk,12,10.799199499954586,10.799199499954586,36.86370394291005,11.798351296716529,9.44159669812727,22.95697576374381,K_exponential_disk,1,46.946356792641545,11.768591608366766,9.44159669812727,10.15597889022311,-13.51537906561654,-1.3576028018273156,-1.3576028018273156,-27.42210724478278,-2.3567545985892586,True,True,True,True,True
tpg_v6,v_v6,NGC4051,train,K_thick_flared,7,23.162699244292835,23.162699244292835,23.600374430425113,25.364933901873997,22.321198124489968,30.767138064171817,K_exponential_disk,2,46.82075484942632,24.040045370873113,21.440613972216013,22.321198124489968,-8.44593993968185,-0.8415011198028672,-0.8415011198028672,-1.2791763059351453,-3.043735777384029,True,True,True,True,True
tpg_v6,v_v6,NGC4068,train,K_scale_tail_spiral,6,9.789559083112076,9.789559083112076,9.428676806463026,11.389697947293712,14.042724437389454,67.42956671973123,K_exponential_disk,3,185.07924139893888,14.042724437389454,8.122367949148318,9.08709081110649,-53.386842282341775,4.253165354277378,4.253165354277378,4.614047630926429,2.6530264900957423,True,False,False,False,False
tpg_v6,v_v6,NGC4085,train,K_thick_flared,7,21.45520895763762,21.45520895763762,21.937902793068105,23.247876990413115,20.992615149075316,38.08639234794842,K_exponential_disk,2,71.38902108824118,22.39740944845242,20.47274650715166,20.992615149075316,-17.093777198873102,-0.46259380856230337,-0.46259380856230337,-0.9452876439927884,-2.2552618413377985,True,True,True,True,True
tpg_v6,v_v6,NGC4100,train,K_thick_flared,24,10.799906207475212,10.799906207475212,66.37776887597958,9.873831807311648,11.777571748634417,12.316135202300247,K_scale_tail_spiral,2,13.48772836892042,10.330648257960979,13.130028980019343,11.777571748634417,-0.5385634536658301,0.9776655411592046,0.9776655411592046,-54.60019712734517,1.903739941322769,True,False,False,True,False
tpg_v6,v_v6,NGC4138,train,K_compact_finite,7,9.51519890085038,9.51519890085038,55.13347538266021,10.185247994852606,19.734164564684434,9.763873637930764,K_scale_tail_spiral,4,19.734164564684434,9.578341389474291,10.080711352430805,9.632568171887195,9.97029092675367,10.218965663834053,10.218965663834053,-35.399310817975774,9.548916569831828,False,False,False,True,False
tpg_v6,v_v6,NGC4157,train,K_thick_flared,17,20.216389281228402,20.216389281228402,52.61576992556368,23.480615178680974,18.880739807305662,22.153823927512928,K_exponential_disk,2,28.19517678007491,20.880007578798605,17.386287423665273,18.880739807305662,-3.2730841202072654,-1.3356494739227394,-1.3356494739227394,-33.735030118258024,-4.599875371375312,True,True,True,True,True
tpg_v6,v_v6,NGC4217,train,K_compact_finite,19,52.35219166022327,52.35219166022327,47.85850745851352,55.35556407681141,55.742715665520755,51.93585552015994,K_exponential_disk,4,55.742715665520755,52.82660693651676,51.18414311647421,51.796816507488856,3.8068601453608153,3.390524005297486,3.390524005297486,7.884208207007234,0.38715158870934374,False,False,False,False,False
tpg_v6,v_v6,NGC4559,train,K_exponential_disk,32,15.385306161864646,15.385306161864646,39.983139647321316,18.985298676354127,11.77662416508168,21.660621605894306,K_exponential_disk,1,34.596721613585736,16.619025689296773,11.77662416508168,13.76611751480042,-9.883997440812626,-3.608681996782966,-3.608681996782966,-28.206515482239638,-7.208674511272447,True,True,True,True,True
tpg_v6,v_v6,NGC5005,train,K_compact_finite,18,12.481746631320759,12.481746631320759,32.137765803626486,13.97796581666026,21.343997411839407,12.450697289878413,K_exponential_disk,4,21.343997411839407,12.57812400677166,12.349127636030014,12.424840226833565,8.893300121960994,8.862250780518648,8.862250780518648,-10.79376839178708,7.366031595179146,False,False,False,True,False
tpg_v6,v_v6,NGC5033,train,K_compact_finite,22,15.138788047327509,15.138788047327509,81.7961238031875,15.295974840608453,13.873279524642212,16.274136032718875,K_compact_finite,1,13.873279524642212,14.775473508615312,17.786769059140617,16.2601655304007,-2.4008565080766626,-1.2655085226852965,-1.2655085226852965,-67.92284427854528,-1.4226953159662408,True,True,True,True,True
tpg_v6,v_v6,NGC5055,train,K_thick_flared,28,23.304882018533657,23.304882018533657,53.47664009693142,29.486670612228213,22.108380900027967,24.581270741334595,K_exponential_disk,2,28.886045200096575,24.058727346674168,20.79903967723305,22.108380900027967,-2.4728898413066283,-1.1965011185056902,-1.1965011185056902,-31.368259196903452,-7.378289712200246,True,True,True,True,True
tpg_v6,v_v6,NGC5371,train,K_thick_flared,19,41.66572118681593,41.66572118681593,45.30694573277189,44.87169677347413,40.216009532545556,42.48484612892555,K_exponential_disk,2,46.45583646539395,42.255341222751504,38.743360698631186,40.216009532545556,-2.268836596379991,-1.4497116542703736,-1.4497116542703736,-5.090936200226331,-4.655687240928572,True,True,True,True,True
tpg_v6,v_v6,NGC5585,train,K_exponential_disk,24,7.910184029247681,7.910184029247681,31.680943701137302,8.365260361585127,7.261200623297494,27.27650447257778,K_exponential_disk,1,65.3305843618592,8.85930318133798,7.261200623297494,7.639625874536165,-20.015303849280286,-0.6489834059501867,-0.6489834059501867,-24.419743077839808,-1.1040597382876332,True,True,True,True,True
tpg_v6,v_v6,NGC6015,train,K_exponential_disk,44,13.450865436024902,13.450865436024902,65.62463308469805,10.82252972156713,15.74229513884599,13.978281082308056,K_scale_tail_spiral,4,14.74113290652907,12.7579251060169,15.74229513884599,14.435785234378192,1.764014056537933,2.2914297028210875,2.2914297028210875,-49.88233794585206,4.9197654172788585,False,False,False,True,False
tpg_v6,v_v6,NGC6195,train,K_compact_finite,23,31.92603912642373,31.92603912642373,32.46587637550845,36.238986538686945,36.564874545827834,31.19299168148176,K_exponential_disk,4,36.564874545827834,32.57217973829187,30.009198312939905,30.997596993213513,5.371882864346073,4.638835419404103,4.638835419404103,4.098998170319383,0.3258880071408896,False,False,False,False,False
tpg_v6,v_v6,NGC6503,train,K_exponential_disk,31,7.537023161651215,7.537023161651215,56.83404358118103,4.239120184630891,12.325638251735061,10.887281107338145,K_scale_tail_spiral,3,16.71453791537778,6.286181362603503,12.325638251735061,9.661124044033155,1.4383571443969156,4.788615090083846,4.788615090083846,-44.508405329445964,8.08651806710417,False,False,False,True,False
tpg_v6,v_v6,NGC6674,train,K_compact_finite,15,30.84415865400613,30.84415865400613,119.19759956224416,25.376939093620358,29.261624241442536,33.44306840204347,K_compact_finite,1,29.261624241442536,30.352765171507052,36.601122626737414,33.37531740788596,-4.181444160600936,-1.582534412563593,-1.582534412563593,-89.93597532080163,3.8846851478221787,True,True,True,True,False
tpg_v6,v_v6,NGC7793,train,K_exponential_disk,46,5.722342289485416,5.722342289485416,26.40567432925076,6.0568332273601175,5.760806077336799,34.734869094752156,K_thick_flared,2,92.34803727199667,6.127143398362914,5.760806077336799,5.729426613896877,-28.974063017415357,0.03846378785138249,0.03846378785138249,-20.644868251913962,-0.2960271500233187,True,False,False,True,True
tpg_v6,v_v6,NGC7814,train,K_compact_finite,18,22.076573970785304,22.076573970785304,73.62545163519991,20.006224427465735,15.356217521468395,22.924635506173413,K_compact_finite,1,15.356217521468395,21.271634737887712,24.325939765484854,23.176332015147665,-7.568417984705018,-6.72035644931691,-6.72035644931691,-58.269234113731514,-4.650006905997341,True,True,True,True,True
tpg_v6,v_v6,PGC51017,train,K_scale_tail_spiral,6,18.392706990319713,18.392706990319713,4.749998947161798,21.58619332313812,22.624401309139223,62.21060495158648,K_exponential_disk,3,153.28190670057796,22.624401309139223,15.978332614463596,17.371575539717902,-39.58620364244726,4.23169431881951,4.23169431881951,17.874402361977424,1.0382079860011046,True,False,False,False,False
tpg_v6,v_v6,UGC00128,train,K_scale_tail_spiral,22,13.983592876820651,13.983592876820651,74.49268163919993,11.714529979315056,12.85495106943448,17.703928470795073,K_compact_finite,2,10.844153546922131,12.85495106943448,24.364073437651196,17.903558427811888,-4.848977401360594,-1.1286418073861721,-1.1286418073861721,-61.63773056976545,1.140421090119423,True,True,True,True,False
tpg_v6,v_v6,UGC00191,train,K_scale_tail_spiral,9,7.100447637659804,7.100447637659804,31.92467620407112,7.3035411506648025,5.7232425165237695,47.902662765195,K_scale_tail_spiral,1,127.92196159734335,5.7232425165237695,8.206881056398718,7.579145641842911,-42.17942024867123,-1.3772051211360345,-1.3772051211360345,-26.20143368754735,-1.580298634141033,True,True,True,True,True
tpg_v6,v_v6,UGC00634,train,K_scale_tail_spiral,4,8.17927394861286,8.17927394861286,55.279530975262304,2.390542422509193,6.473523239737815,14.698694218593266,K_scale_tail_spiral,1,19.469920593511993,6.473523239737815,14.091949566005082,10.534212496262716,-8.225170978855452,-1.705750708875045,-1.705750708875045,-48.80600773552449,4.082980817228622,True,True,True,True,False
tpg_v6,v_v6,UGC01230,train,K_scale_tail_spiral,11,15.668391396233122,15.668391396233122,53.52025702299252,19.787452508603863,15.269259084422602,19.450663946079832,K_scale_tail_spiral,1,23.72274196138569,15.269259084422602,18.095588243265,16.533661633588807,-4.18140486165723,-0.39913231181052033,-0.39913231181052033,-38.25099793856992,-4.518193424181261,True,True,True,True,True
tpg_v6,v_v6,UGC01281,train,K_exponential_disk,23,2.873653918392883,2.873653918392883,23.06268165472958,2.590778492828074,4.989913178659305,46.969347666639344,K_thick_flared,3,133.38756821746068,3.841765210997585,4.989913178659305,3.678709571459771,-41.979434487980036,2.1162592602664216,2.1162592602664216,-18.072768476070276,2.3991346858312306,True,False,False,True,False
tpg_v6,v_v6,UGC02455,train,K_scale_tail_spiral,8,40.12562667208877,40.12562667208877,17.65045838919845,41.15186377794972,42.14294798709024,73.11417485839691,K_exponential_disk,3,141.0450212570772,42.14294798709024,38.788649875518104,39.50885344259544,-30.97122687130667,2.0173213150014675,2.0173213150014675,24.492489597891787,0.9910842091405172,True,False,False,False,False
tpg_v6,v_v6,UGC02487,train,K_compact_finite,17,67.62411171265585,67.62411171265585,167.86710373521154,60.82824936276332,66.03842575329956,70.38790802112106,K_compact_finite,1,66.03842575329956,67.09807605165417,73.61317221496556,70.45247579674346,-4.3494822678215,-1.585685959356283,-1.585685959356283,-101.82867798191198,5.21017639053624,True,True,True,True,False
tpg_v6,v_v6,UGC02885,train,K_compact_finite,19,18.30388329245319,18.30388329245319,114.82690801221729,15.131131571665343,17.310996533690737,20.163397612526943,K_compact_finite,1,17.310996533690737,17.998961370423423,22.4384503976315,20.052781069525906,-2.8524010788362055,-0.9928867587624524,-0.9928867587624524,-97.51591147852655,2.1798649620253947,True,True,True,True,False
tpg_v6,v_v6,UGC02916,train,K_compact_finite,43,27.319935272727097,27.319935272727097,40.95236813050122,30.310716706055015,31.135460068182244,27.127107266501593,K_exponential_disk,4,31.135460068182244,27.8605932916766,26.564684564546557,26.956043943281617,4.008352801680651,3.815524795455147,3.815524795455147,-9.816908062318976,0.8247433621272293,False,False,False,True,False
tpg_v6,v_v6,UGC02953,train,K_compact_finite,115,32.750190465366245,32.750190465366245,86.4074595792206,28.930833464990883,27.22347751113864,32.820018473793006,K_compact_finite,1,27.22347751113864,32.107548457097785,33.32100474275078,33.031502221530445,-5.596540962654366,-5.526712954227605,-5.526712954227605,-59.18398206808196,-1.7073559538522431,True,True,True,True,True
tpg_v6,v_v6,UGC03205,train,K_compact_finite,48,23.038239432266117,23.038239432266117,71.96485846242949,20.01236999671605,19.265882690084666,23.476398597317274,K_compact_finite,1,19.265882690084666,22.347123927901933,24.40494503325598,23.677126830793913,-4.210515907232608,-3.772356742181451,-3.772356742181451,-52.698975772344824,-0.7464873066313835,True,True,True,True,True
tpg_v6,v_v6,UGC03546,train,K_compact_finite,30,31.144679427119854,31.144679427119854,51.95330691477968,32.99335102825052,36.762765257786825,31.07216908551861,K_exponential_disk,4,36.762765257786825,31.452096901649615,30.787027512377154,30.977382842529064,5.690596172268215,5.6180858306669705,5.6180858306669705,-15.190541656992856,3.7694142295363022,False,False,False,True,False
tpg_v6,v_v6,UGC04278,train,K_exponential_disk,25,10.395694298729477,10.395694298729477,36.125526983473996,7.617050061219652,12.870915321538439,33.107324195029925,K_scale_tail_spiral,3,79.41231275467668,8.380855597511358,12.870915321538439,11.528804232901733,-20.236408873491484,2.4752210228089613,2.4752210228089613,-23.254611661935556,5.253865260318786,True,False,False,True,False
tpg_v6,v_v6,UGC04325,train,K_scale_tail_spiral,8,17.920667735433767,17.920667735433767,46.162858806224435,16.430046998854888,15.624506638510129,36.71087596235194,K_scale_tail_spiral,1,71.16752963770915,15.624506638510129,20.114698015628587,18.85040023371808,-21.086369323841815,-2.2961610969236386,-2.2961610969236386,-30.538352167714308,-0.8055403603447591,True,True,True,True,True
tpg_v6,v_v6,UGC04483,train,K_scale_tail_spiral,8,3.798705980303068,3.798705980303068,8.382655992936533,5.284251656234046,10.054495276935254,93.21784442133297,K_exponential_disk,3,273.76704066281366,10.054495276935254,2.573343301118045,3.3131493000672245,-83.16334914439771,6.255789296632186,6.255789296632186,1.6718392839987217,4.770243620701208,True,False,False,False,False
tpg_v6,v_v6,UGC05005,train,K_scale_tail_spiral,11,8.667266606701743,8.667266606701743,39.715777861931855,15.3370678339474,10.39639267224357,16.98419141295987,K_exponential_disk,3,38.14447192582326,10.39639267224357,5.514610993442102,7.293491319614239,-6.5877987407163,1.729126065541827,1.729126065541827,-29.319385189688283,-4.94067516170383,True,False,False,True,True
tpg_v6,v_v6,UGC05253,train,K_compact_finite,73,15.05917273003151,15.05917273003151,51.90330448400473,15.801028556046024,17.207837701966405,15.03323999830567,K_scale_tail_spiral,4,17.207837701966405,14.988985130439485,15.055467676421173,15.055267188056355,2.1745977036607353,2.1486649719348954,2.1486649719348954,-34.695466782038324,1.4068091459203806,False,False,False,True,False
tpg_v6,v_v6,UGC05721,train,K_scale_tail_spiral,23,18.899011901061648,18.899011901061648,43.42112660188199,16.681620310362256,15.677533845245193,43.48011696039944,K_scale_tail_spiral,1,90.36780689233281,15.677533845245193,20.483426907693193,19.589117081172333,-27.80258311515425,-3.221478055816455,-3.221478055816455,-27.743592756636794,-1.0040864651170622,True,True,True,True,True
tpg_v6,v_v6,UGC05750,train,K_exponential_disk,11,9.302313712413989,9.302313712413989,27.51007053890247,15.43158945781573,7.20491638120323,29.503550863163834,K_exponential_disk,1,68.3287080370354,11.906291733636799,7.20491638120323,8.27565281881929,-22.298634481960605,-2.097397331210759,-2.097397331210759,-20.30515415769924,-8.226673076612501,True,True,True,True,True
tpg_v6,v_v6,UGC05764,train,K_scale_tail_spiral,10,10.69204900722308,10.69204900722308,29.626853146959423,8.472754908677588,6.982946574188482,51.259193880630136,K_scale_tail_spiral,1,128.97971898516718,6.982946574188482,13.217373811525977,11.580488845197232,-44.276247306441654,-3.709102433034598,-3.709102433034598,-22.64390657277094,-1.4898083344891067,True,True,True,True,True
tpg_v6,v_v6,UGC05918,train,K_scale_tail_spiral,8,3.852091274673392,3.852091274673392,21.809546688333317,4.343347077626917,3.820573804610818,44.42210980539513,K_scale_tail_spiral,1,121.26987286959196,3.820573804610818,7.051420187899206,4.945036358694197,-40.601536000784314,-0.031517470062574215,-0.031517470062574215,-17.9889728837225,-0.522773273016099,True,True,True,True,True
tpg_v6,v_v6,UGC05999,train,K_scale_tail_spiral,5,8.462273332104134,8.462273332104134,44.29698318989037,12.11108103755705,9.169425489037593,16.786029427432503,K_thick_flared,3,33.22042789040231,9.169425489037593,8.945748345421325,8.191912046473869,-7.61660393839491,0.7071521569334589,0.7071521569334589,-35.127557700852776,-2.9416555485194564,True,False,False,True,True
tpg_v6,v_v6,UGC06399,train,K_scale_tail_spiral,9,6.570667508689696,6.570667508689696,38.70738543926881,4.007206920083819,4.496852360136039,26.811459274367895,K_scale_tail_spiral,1,63.0990000185335,4.496852360136039,9.479779827114978,7.855597977455201,-22.314606914231856,-2.073815148553657,-2.073815148553657,-34.21053307913277,0.4896454400522199,True,True,True,True,False
tpg_v6,v_v6,UGC06446,train,K_scale_tail_spiral,17,11.600558614682592,11.600558614682592,43.361690679924365,9.277034813965724,9.608036252006082,26.3334798535363,K_scale_tail_spiral,1,51.061924071982006,9.608036252006082,15.032039928535234,12.906475560091645,-16.725443601530216,-1.9925223626765103,-1.9925223626765103,-33.753654427918285,0.3310014380403583,True,True,True,True,False
tpg_v6,v_v6,UGC06614,train,K_compact_finite,13,27.61230809264631,27.61230809264631,65.5480551416531,31.039843849947932,30.231883780361514,26.520038262348297,K_exponential_disk,4,30.231883780361514,28.277379480959787,24.935467272632934,26.347268033452178,3.7118455180132166,2.619575687715205,2.619575687715205,-35.31617136129158,-0.807960069586418,False,False,False,True,True
tpg_v6,v_v6,UGC06628,train,K_scale_tail_spiral,7,30.52936844963153,30.52936844963153,6.710748509626378,33.51825732954061,32.76752603659018,51.59834501008165,K_exponential_disk,3,97.81139989357231,32.76752603659018,27.73172057489266,29.251914561779977,-18.830818973491468,2.2381575869586534,2.2381575869586534,26.056777526963806,-0.7507312929504266,True,False,False,False,True
tpg_v6,v_v6,UGC06667,train,K_scale_tail_spiral,9,21.777818607382592,21.777818607382592,48.79034345735921,16.71485279097738,18.254026493374933,35.9316027991122,K_scale_tail_spiral,1,57.416178357738,18.254026493374933,26.75236150929531,23.626268530303292,-17.677576305737265,-3.5237921140076587,-3.5237921140076587,-30.536316963984273,1.5391737023975551,True,True,True,True,False
tpg_v6,v_v6,UGC06786,train,K_compact_finite,45,33.56822624211261,33.56822624211261,82.0312241748302,29.84835494248942,22.485512324729054,33.78898901183639,K_compact_finite,1,22.485512324729054,32.45698073267055,34.75981033150059,34.150175971338044,-11.303476687107338,-11.082713917383554,-11.082713917383554,-59.54571185010114,-7.362842617760364,True,True,True,True,True
tpg_v6,v_v6,UGC06787,train,K_compact_finite,71,32.5137827820559,32.5137827820559,80.45177978959224,29.754940330408104,25.47360509382077,32.63528608820865,K_compact_finite,1,25.47360509382077,31.67306372483247,33.31741641789539,32.915378121898094,-7.161680994387883,-7.040177688235129,-7.040177688235129,-54.97817469577147,-4.281335236587335,True,True,True,True,True
tpg_v6,v_v6,UGC06923,train,K_scale_tail_spiral,6,8.148037483804755,8.148037483804755,25.93444499937725,9.174294672212552,9.756185765361533,34.064735553249754,K_exponential_disk,3,87.8224585219624,9.756185765361533,6.821521520866956,7.5502266169199155,-24.30854978788822,1.6081482815567778,1.6081482815567778,-16.178259234015716,0.5818910931489807,True,False,False,True,False
tpg_v6,v_v6,UGC06930,train,K_exponential_disk,10,7.129942401878801,7.129942401878801,45.99712838722294,10.615359911067321,6.7704197733511,15.319710280159526,K_thick_flared,2,31.49719182180449,7.94480881737857,6.7704197733511,6.517130201295519,-8.549290506808426,-0.3595226285277011,-0.3595226285277011,-39.22670861387184,-3.844940137716221,True,True,True,True,True
tpg_v6,v_v6,UGC06973,train,K_compact_finite,9,43.77487056159231,43.77487056159231,43.517537448619045,46.219420778795254,59.15991593534564,43.60000185834795,K_exponential_disk,4,59.15991593534564,44.17366042741325,43.147553242278164,43.47879190535243,15.559914076997686,15.385045373753329,15.385045373753329,15.642378486726592,12.940495156550384,False,False,False,False,False
